"id","bal","block","x","cond","trial","y","c2","task","cycle","dim1","dim2","cor","error","res","time","valence_current_group","valence_previous_group","switch","prev_error","mean_rt","sd_rt","rt_z"
"13",1,"2",0,"0",100,0,0,"2","1","4","2","2",0,"2",845,1,1,1,0,785.052631578947,290.03587358439,0.206689495613755
"13",1,"2",0,"0",101,0,0,"2","2","4","3","3",0,"3",780,1,1,0,0,590.083333333333,219.340228217,0.865854240284533
"13",1,"2",0,"0",102,0,0,"2","3","4","2","2",0,"2",756,1,1,0,0,635.302325581395,643.027309457964,0.187702252522286
"13",1,"2",0,"0",103,0,0,"1","1","1","3","1",0,"1",2132,2,1,1,0,969.093023255814,707.339745066093,1.64405716610131
"13",1,"2",0,"0",104,0,0,"1","2","3","2","3",0,"3",700,2,1,0,0,661.121951219512,288.594975278672,0.134714919214884
"13",1,"2",0,"0",105,0,0,"1","3","3","1","3",0,"3",573,2,1,0,0,632.522727272727,341.852510604124,-0.174118151619066
"13",1,"2",0,"0",106,0,0,"2","1","4","3","3",0,"3",1533,1,2,1,0,913.844444444444,457.760504847218,1.35257530739181
"13",1,"2",0,"0",107,0,0,"2","2","4","3","3",0,"3",437,1,2,0,0,745.227272727273,741.818189461302,-0.415502446699376
"13",1,"2",0,"0",108,0,0,"2","3","4","3","3",0,"3",333,1,2,0,0,585.826086956522,343.738227554233,-0.735519260558916
"13",1,"2",0,"0",109,0,0,"1","1","1","4","1",0,"1",685,1,1,1,0,785.052631578947,290.03587358439,-0.344966401371158
"13",1,"2",0,"0",110,0,0,"1","2","2","4","2",0,"2",693,1,1,0,0,590.083333333333,219.340228217,0.469210174090126
"13",1,"2",0,"0",111,0,0,"1","3","1","4","1",0,"1",589,1,1,0,0,635.302325581395,643.027309457964,-0.072006779339474
"13",1,"2",0,"0",112,0,0,"2","1","3","1","1",1,"3",764,2,1,1,0,969.093023255814,707.339745066093,-0.289949807976152
"13",1,"2",0,"0",113,0,0,"2","2","2","1","1",0,"1",573,2,1,0,1,661.121951219512,288.594975278672,-0.305348182636999
"13",1,"2",0,"0",114,0,0,"2","3","2","3","3",0,"3",549,2,1,0,0,632.522727272727,341.852510604124,-0.244323866819423
"13",1,"2",0,"0",115,0,0,"1","1","1","3","1",0,"1",1077,2,2,1,0,954.846153846154,603.717062453908,0.20233624946317
"13",1,"2",0,"0",116,0,0,"1","2","3","1","3",0,"3",925,2,2,0,0,740.380952380952,420.600555094037,0.438941521553082
"13",1,"2",0,"0",117,0,0,"1","3","3","2","3",0,"3",444,2,2,0,0,709.302325581395,422.823476331814,-0.627454104211558
"13",1,"2",0,"0",118,0,0,"2","1","3","2","2",0,"2",453,2,2,1,0,954.846153846154,603.717062453908,-0.831260511018716
"13",1,"2",0,"0",119,0,0,"2","2","1","2","2",0,"2",365,2,2,0,0,740.380952380952,420.600555094037,-0.892488009905325
"13",1,"2",0,"0",120,0,0,"2","3","2","3","3",0,"3",644,2,2,0,0,709.302325581395,422.823476331814,-0.154443471653756
"13",1,"3",0,"0",4,0,0,"2","1","4","2","2",0,"2",956,1,2,1,0,913.844444444444,457.760504847218,0.0920908534248174
"13",1,"3",0,"0",5,0,0,"2","2","4","2","2",0,"2",309,1,2,0,0,745.227272727273,741.818189461302,-0.588051464529408
"13",1,"3",0,"0",6,0,0,"2","3","4","3","3",0,"3",301,1,2,0,0,585.826086956522,343.738227554233,-0.828613357854077
"13",1,"3",0,"0",7,0,0,"1","1","3","1","3",0,"3",860,2,1,1,0,969.093023255814,707.339745066093,-0.154230020321593
"13",1,"3",0,"0",8,0,0,"1","2","3","1","3",0,"3",1245,2,1,0,0,661.121951219512,288.594975278672,2.02317468700446
"13",1,"3",0,"0",9,0,0,"1","3","2","3","2",1,"1",1589,2,1,0,0,632.522727272727,341.852510604124,2.7979237918627
"13",1,"3",0,"0",10,0,0,"2","1","1","3","3",0,"3",1573,2,2,1,1,954.846153846154,603.717062453908,1.02391316164108
"13",1,"3",0,"0",11,0,0,"2","2","1","3","3",0,"3",373,2,2,0,0,740.380952380952,420.600555094037,-0.873467588027348
"13",1,"3",0,"0",12,0,0,"2","3","2","1","1",0,"1",1597,2,2,0,0,709.302325581395,422.823476331814,2.09945219248417
"13",1,"3",0,"0",13,0,0,"1","1","3","1","3",0,"3",645,2,2,1,0,954.846153846154,603.717062453908,-0.513230738562751
"13",1,"3",0,"0",14,0,0,"1","2","3","1","3",0,"3",548,2,2,0,0,740.380952380952,420.600555094037,-0.457395859446596
"13",1,"3",0,"0",15,0,0,"1","3","2","1","2",1,"1",541,2,2,0,0,709.302325581395,422.823476331814,-0.398043947421024
"13",1,"3",0,"0",17,0,0,"2","2","1","2","2",0,"2",1068,2,2,0,0,740.380952380952,420.600555094037,0.778931562621925
"13",1,"3",0,"0",18,0,0,"2","3","3","2","2",0,"2",789,2,2,0,0,709.302325581395,422.823476331814,0.18848923695065
"13",1,"3",0,"0",19,0,0,"1","1","2","4","2",0,"2",628,1,2,1,0,913.844444444444,457.760504847218,-0.624441037218464
"13",1,"3",0,"0",20,0,0,"1","2","3","4","3",0,"3",509,1,2,0,0,745.227272727273,741.818189461302,-0.318443624169984
"13",1,"3",0,"0",21,0,0,"1","3","1","4","1",0,"1",364,1,2,0,0,585.826086956522,343.738227554233,-0.645334353804228
"13",1,"3",0,"0",22,0,0,"2","1","4","3","3",1,"2",821,1,1,1,0,785.052631578947,290.03587358439,0.123941111066018
"13",1,"3",0,"0",23,0,0,"2","2","4","2","2",0,"2",1061,1,1,0,1,590.083333333333,219.340228217,2.14696898282049
"13",1,"3",0,"0",24,0,0,"2","3","4","3","3",0,"3",597,1,1,0,0,635.302325581395,643.027309457964,-0.0595656281125633
"13",1,"3",0,"0",25,0,0,"1","1","2","4","2",0,"2",717,1,1,1,0,785.052631578947,290.03587358439,-0.234635221974176
"13",1,"3",0,"0",26,0,0,"1","2","1","4","1",0,"1",749,1,1,0,0,590.083333333333,219.340228217,0.72452129715779
"13",1,"3",0,"0",27,0,0,"1","3","1","4","1",0,"1",421,1,1,0,0,635.302325581395,643.027309457964,-0.333270955104597
"13",1,"3",0,"0",28,0,0,"2","1","1","2","2",0,"2",525,2,1,1,0,969.093023255814,707.339745066093,-0.627835529324481
"13",1,"3",0,"0",29,0,0,"2","2","3","1","1",0,"1",660,2,1,0,0,661.121951219512,288.594975278672,-0.00388763254948851
"13",1,"3",0,"0",30,0,0,"2","3","1","2","2",0,"2",589,2,1,0,0,632.522727272727,341.852510604124,-0.127314341485495
"13",1,"3",0,"0",31,0,0,"1","1","3","4","3",0,"3",677,1,2,1,0,913.844444444444,457.760504847218,-0.517398163311388
"13",1,"3",0,"0",32,0,0,"1","2","3","4","3",0,"3",437,1,2,0,0,745.227272727273,741.818189461302,-0.415502446699376
"13",1,"3",0,"0",33,0,0,"1","3","2","4","2",0,"2",428,1,2,0,0,585.826086956522,343.738227554233,-0.459146159213906
"13",1,"3",0,"0",34,0,0,"2","1","1","3","3",1,"1",677,2,1,1,0,969.093023255814,707.339745066093,-0.412945865538096
"13",1,"3",0,"0",35,0,0,"2","2","2","3","3",0,"3",645,2,1,0,1,661.121951219512,288.594975278672,-0.0558635894611282
"13",1,"3",0,"0",36,0,0,"2","3","3","2","2",0,"2",637,2,1,0,0,632.522727272727,341.852510604124,0.0130970889152181
"13",1,"3",0,"0",37,0,0,"1","1","1","4","1",0,"1",1301,1,2,1,0,913.844444444444,457.760504847218,0.845760067668513
"13",1,"3",0,"0",38,0,0,"1","2","1","4","1",0,"1",388,1,2,0,0,745.227272727273,741.818189461302,-0.481556367587435
"13",1,"3",0,"0",39,0,0,"1","3","1","4","1",0,"1",365,1,2,0,0,585.826086956522,343.738227554233,-0.642425163263755
"13",1,"3",0,"0",40,0,0,"2","1","2","3","3",0,"3",701,2,1,1,0,969.093023255814,707.339745066093,-0.379015918624456
"13",1,"3",0,"0",41,0,0,"2","2","2","1","1",0,"1",685,2,1,0,0,661.121951219512,288.594975278672,0.0827389623032443
"13",1,"3",0,"0",42,0,0,"2","3","2","3","3",0,"3",596,2,1,0,0,632.522727272727,341.852510604124,-0.106837674552058
"13",1,"3",0,"0",43,0,0,"1","1","3","2","3",0,"3",1925,2,2,1,0,954.846153846154,603.717062453908,1.60696774447702
"13",1,"3",0,"0",44,0,0,"1","2","1","3","1",0,"1",1533,2,2,0,0,740.380952380952,420.600555094037,1.88449358427935
"13",1,"3",0,"0",45,0,0,"1","3","2","1","2",0,"2",340,2,2,0,0,709.302325581395,422.823476331814,-0.873419633141615
"13",1,"3",0,"0",46,0,0,"2","1","4","2","2",0,"2",1021,1,2,1,0,913.844444444444,457.760504847218,0.234086502485224
"13",1,"3",0,"0",47,0,0,"2","2","4","1","1",0,"1",1253,1,2,0,0,745.227272727273,741.818189461302,0.684497541967075
"13",1,"3",0,"0",48,0,0,"2","3","4","1","1",0,"1",589,1,2,0,0,585.826086956522,343.738227554233,0.00923351780237329
"13",1,"3",0,"0",49,0,0,"1","1","2","1","2",0,"2",1045,2,1,1,0,969.093023255814,707.339745066093,0.107313320471047
"13",1,"3",0,"0",50,0,0,"1","2","1","2","1",0,"1",388,2,1,0,0,661.121951219512,288.594975278672,-0.946384984547222
"13",1,"3",0,"0",51,0,0,"1","3","1","3","1",0,"1",405,2,1,0,0,632.522727272727,341.852510604124,-0.665558158021562
"13",1,"3",0,"0",52,0,0,"2","1","4","2","2",0,"2",644,1,2,1,0,913.844444444444,457.760504847218,-0.589488262065133
"13",1,"3",0,"0",53,0,0,"2","2","4","2","2",0,"2",517,1,2,0,0,745.227272727273,741.818189461302,-0.307659310555607
"13",1,"3",0,"0",54,0,0,"2","3","4","1","1",0,"1",541,1,2,0,0,585.826086956522,343.738227554233,-0.130407628140368
"13",1,"3",0,"0",55,0,0,"1","1","1","4","1",0,"1",453,1,1,1,0,785.052631578947,290.03587358439,-1.14486745199928
"13",1,"3",0,"0",56,0,0,"1","2","1","4","1",0,"1",557,1,1,0,0,590.083333333333,219.340228217,-0.150831124788486
"13",1,"3",0,"0",57,0,0,"1","3","1","4","1",0,"1",348,1,1,0,0,635.302325581395,643.027309457964,-0.446796460050157
"13",1,"3",0,"0",58,0,0,"2","1","3","2","2",0,"2",501,2,1,1,0,969.093023255814,707.339745066093,-0.66176547623812
"13",1,"3",0,"0",59,0,0,"2","2","2","1","1",0,"1",325,2,1,0,0,661.121951219512,288.594975278672,-1.16468400357611
"13",1,"3",0,"0",60,0,0,"2","3","1","3","3",0,"3",581,2,1,0,0,632.522727272727,341.852510604124,-0.150716246552281
"13",1,"3",0,"0",61,0,0,"1","1","1","3","1",0,"1",613,2,2,1,0,954.846153846154,603.717062453908,-0.566235700638746
"13",1,"3",0,"0",62,0,0,"1","2","2","3","2",0,"2",485,2,2,0,0,740.380952380952,420.600555094037,-0.607181681735667
"13",1,"3",0,"0",63,0,0,"1","3","1","2","1",0,"1",421,2,2,0,0,709.302325581395,422.823476331814,-0.681850326955705
"13",1,"3",0,"0",64,0,0,"2","1","4","3","3",0,"3",1229,1,2,1,0,913.844444444444,457.760504847218,0.688472579478524
"13",1,"3",0,"0",65,0,0,"2","2","4","3","3",0,"3",445,1,2,0,0,745.227272727273,741.818189461302,-0.404718133084999
"13",1,"3",0,"0",66,0,0,"2","3","4","3","3",0,"3",389,1,2,0,0,585.826086956522,343.738227554233,-0.572604590292384
"13",1,"3",0,"0",67,0,0,"1","1","2","1","2",1,"1",389,2,1,1,0,969.093023255814,707.339745066093,-0.820105228501772
"13",1,"3",0,"0",68,0,0,"1","2","1","2","1",0,"1",1285,2,1,0,1,661.121951219512,288.594975278672,2.16177723876883
"13",1,"3",0,"0",69,0,0,"1","3","1","2","1",0,"1",428,2,1,0,0,632.522727272727,341.852510604124,-0.598277680954554
"13",1,"3",0,"0",70,0,0,"2","1","4","2","2",0,"2",941,1,2,1,0,913.844444444444,457.760504847218,0.0593226267185698
"13",1,"3",0,"0",71,0,0,"2","2","4","2","2",0,"2",396,1,2,0,0,745.227272727273,741.818189461302,-0.470772053973058
"13",1,"3",0,"0",72,0,0,"2","3","4","2","2",0,"2",293,1,2,0,0,585.826086956522,343.738227554233,-0.851886882177867
"13",1,"3",0,"0",73,0,0,"1","1","1","4","1",0,"1",437,1,1,1,0,785.052631578947,290.03587358439,-1.20003304169777
"13",1,"3",0,"0",74,0,0,"1","2","2","4","2",0,"2",677,1,1,0,0,590.083333333333,219.340228217,0.396264138927936
"13",1,"3",0,"0",75,0,0,"1","3","3","4","3",0,"3",333,1,1,0,0,635.302325581395,643.027309457964,-0.470123618600614
"13",1,"3",0,"0",76,0,0,"2","1","4","1","1",0,"1",525,1,1,1,0,785.052631578947,290.03587358439,-0.896622298356072
"13",1,"3",0,"0",77,0,0,"2","2","4","2","2",0,"2",420,1,1,0,0,590.083333333333,219.340228217,-0.775431550864735
"13",1,"3",0,"0",78,0,0,"2","3","4","3","3",0,"3",437,1,1,0,0,635.302325581395,643.027309457964,-0.308388652650776
"13",1,"3",0,"0",79,0,0,"1","1","2","4","2",1,"1",429,1,1,1,0,785.052631578947,290.03587358439,-1.22761583654702
"13",1,"3",0,"0",80,0,0,"1","2","1","4","1",0,"1",549,1,1,0,1,590.083333333333,219.340228217,-0.187304142369581
"13",1,"3",0,"0",81,0,0,"1","3","1","4","1",0,"1",573,1,1,0,0,635.302325581395,643.027309457964,-0.0968890817932953
"13",1,"3",0,"0",82,0,0,"2","1","1","3","3",0,"3",1165,2,1,1,0,969.093023255814,707.339745066093,0.276963055039245
"13",1,"3",0,"0",83,0,0,"2","2","2","3","3",0,"3",708,2,1,0,0,661.121951219512,288.594975278672,0.162435429567758
"13",1,"3",0,"0",84,0,0,"2","3","1","2","2",0,"2",605,2,1,0,0,632.522727272727,341.852510604124,-0.080510531351924
"13",1,"3",0,"0",85,0,0,"1","1","1","4","1",0,"1",565,1,2,1,0,913.844444444444,457.760504847218,-0.762067589384704
"13",1,"3",0,"0",86,0,0,"1","2","1","4","1",0,"1",405,1,2,0,0,745.227272727273,741.818189461302,-0.458639701156884
"13",1,"3",0,"0",87,0,0,"1","3","3","4","3",1,"2",549,1,2,0,0,585.826086956522,343.738227554233,-0.107134103816578
"13",1,"3",0,"0",88,0,0,"2","1","4","2","2",0,"2",981,1,1,1,1,785.052631578947,290.03587358439,0.675597008050932
"13",1,"3",0,"0",89,0,0,"2","2","4","1","1",0,"1",453,1,1,0,0,590.083333333333,219.340228217,-0.624980353342719
"13",1,"3",0,"0",90,0,0,"2","3","4","3","3",0,"3",773,1,1,0,0,635.302325581395,643.027309457964,0.214139698879471
"13",1,"3",0,"0",91,0,0,"1","1","2","4","2",0,"2",917,1,1,1,0,785.052631578947,290.03587358439,0.454934649256967
"13",1,"3",0,"0",92,0,0,"1","2","1","4","1",1,"2",477,1,1,0,0,590.083333333333,219.340228217,-0.515561300599435
"13",1,"3",0,"0",93,0,0,"1","3","1","4","1",0,"1",573,1,1,0,1,635.302325581395,643.027309457964,-0.0968890817932953
"13",1,"3",0,"0",94,0,0,"2","1","1","3","3",1,"1",1029,2,1,1,0,969.093023255814,707.339745066093,0.0846933558619534
"13",1,"3",0,"0",96,0,0,"2","3","3","1","1",0,"1",532,2,1,0,0,632.522727272727,341.852510604124,-0.294052915086342
"13",1,"3",0,"0",97,0,0,"1","1","3","4","3",1,"2",805,1,2,1,0,913.844444444444,457.760504847218,-0.237775962084742
"13",1,"3",0,"0",98,0,0,"1","2","1","4","1",0,"1",1157,1,2,0,1,745.227272727273,741.818189461302,0.555085778594551
"13",1,"3",0,"0",99,0,0,"1","3","2","4","2",0,"2",717,1,2,0,0,585.826086956522,343.738227554233,0.381609906983018
"13",1,"3",0,"0",100,0,0,"2","1","4","3","3",0,"3",740,1,1,1,0,785.052631578947,290.03587358439,-0.155334686782594
"13",1,"3",0,"0",101,0,0,"2","2","4","2","2",0,"2",1213,1,1,0,0,590.083333333333,219.340228217,2.83995631686129
"13",1,"3",0,"0",102,0,0,"2","3","4","2","2",0,"2",509,1,1,0,0,635.302325581395,643.027309457964,-0.19641829160858
"13",1,"3",0,"0",103,0,0,"1","1","3","4","3",0,"3",796,1,1,1,0,785.052631578947,290.03587358439,0.0377448771621256
"13",1,"3",0,"0",104,0,0,"1","2","1","4","1",0,"1",685,1,1,0,0,590.083333333333,219.340228217,0.432737156509031
"13",1,"3",0,"0",105,0,0,"1","3","3","4","3",0,"3",565,1,1,0,0,635.302325581395,643.027309457964,-0.109330233020206
"13",1,"3",0,"0",106,0,0,"2","1","4","1","1",0,"1",573,1,1,1,0,785.052631578947,290.03587358439,-0.731125529260598
"13",1,"3",0,"0",107,0,0,"2","2","4","1","1",0,"1",437,1,1,0,0,590.083333333333,219.340228217,-0.697926388504909
"13",1,"3",0,"0",108,0,0,"2","3","4","2","2",0,"2",837,1,1,0,0,635.302325581395,643.027309457964,0.313668908694756
"13",1,"3",0,"0",109,0,0,"1","1","3","1","3",0,"3",1141,2,1,1,0,969.093023255814,707.339745066093,0.243033108125605
"13",1,"3",0,"0",110,0,0,"1","2","1","2","1",0,"1",892,2,1,0,0,661.121951219512,288.594975278672,0.800007167683872
"13",1,"3",0,"0",111,0,0,"1","3","2","3","2",0,"2",1124,2,1,0,0,632.522727272727,341.852510604124,1.43768805985579
"13",1,"3",0,"0",112,0,0,"2","1","4","1","1",0,"1",661,1,2,1,0,913.844444444444,457.760504847218,-0.552350938464719
"13",1,"3",0,"0",113,0,0,"2","2","4","2","2",0,"2",620,1,2,0,0,745.227272727273,741.818189461302,-0.168811272770503
"13",1,"3",0,"0",114,0,0,"2","3","4","3","3",0,"3",317,1,2,0,0,585.826086956522,343.738227554233,-0.782066309206496
"13",1,"3",0,"0",115,0,0,"1","1","3","4","3",0,"3",717,1,1,1,0,785.052631578947,290.03587358439,-0.234635221974176
"13",1,"3",0,"0",116,0,0,"1","2","1","4","1",0,"1",765,1,1,0,0,590.083333333333,219.340228217,0.79746733231998
"13",1,"3",0,"0",117,0,0,"1","3","3","4","3",0,"3",733,1,1,0,0,635.302325581395,643.027309457964,0.151933942744918
"13",1,"3",0,"0",118,0,0,"2","1","4","2","2",0,"2",652,1,1,1,0,785.052631578947,290.03587358439,-0.458745430124297
"13",1,"3",0,"0",119,0,0,"2","2","4","2","2",0,"2",341,1,1,0,0,590.083333333333,219.340228217,-1.13560259947805
"13",1,"3",0,"0",120,0,0,"2","3","4","3","3",0,"3",685,1,1,0,0,635.302325581395,643.027309457964,0.0772870353834537
"13",1,"4",0,"0",4,0,0,"2","1","2","1","1",0,"1",500,2,1,1,0,969.093023255814,707.339745066093,-0.663179224026189
"13",1,"4",0,"0",5,0,0,"2","2","1","3","3",0,"3",453,2,1,0,0,661.121951219512,288.594975278672,-0.721155837930116
"13",1,"4",0,"0",6,0,0,"2","3","1","2","2",0,"2",341,2,1,0,0,632.522727272727,341.852510604124,-0.852773398555847
"13",1,"4",0,"0",7,0,0,"1","1","2","4","2",0,"2",724,1,2,1,0,913.844444444444,457.760504847218,-0.414724386298479
"13",1,"4",0,"0",8,0,0,"1","2","1","4","1",0,"1",573,1,2,0,0,745.227272727273,741.818189461302,-0.232169115254968
"13",1,"4",0,"0",9,0,0,"1","3","2","4","2",0,"2",965,1,2,0,0,585.826086956522,343.738227554233,1.10308916102052
"13",1,"4",0,"0",10,0,0,"2","1","2","3","3",0,"3",564,2,1,1,0,969.093023255814,707.339745066093,-0.572699365589816
"13",1,"4",0,"0",11,0,0,"2","2","2","3","3",0,"3",437,2,1,0,0,661.121951219512,288.594975278672,-0.776596858635865
"13",1,"4",0,"0",12,0,0,"2","3","3","2","2",0,"2",389,2,1,0,0,632.522727272727,341.852510604124,-0.712361968155134
"13",1,"4",0,"0",13,0,0,"1","1","1","3","1",0,"1",445,2,2,1,0,954.846153846154,603.717062453908,-0.844511751537715
"13",1,"4",0,"0",14,0,0,"1","2","3","1","3",0,"3",652,2,2,0,0,740.380952380952,420.600555094037,-0.210130375032892
"13",1,"4",0,"0",15,0,0,"1","3","3","1","3",0,"3",380,2,2,0,0,709.302325581395,422.823476331814,-0.778817506630055
"13",1,"4",0,"0",16,0,0,"2","1","4","1","1",0,"1",557,1,2,1,0,913.844444444444,457.760504847218,-0.77954397696137
"13",1,"4",0,"0",17,0,0,"2","2","4","1","1",0,"1",412,1,2,0,0,745.227272727273,741.818189461302,-0.449203426744304
"13",1,"4",0,"0",18,0,0,"2","3","4","1","1",0,"1",277,1,2,0,0,585.826086956522,343.738227554233,-0.898433930825448
"13",1,"4",0,"0",19,0,0,"1","1","1","2","1",1,"2",525,2,1,1,0,969.093023255814,707.339745066093,-0.627835529324481
"13",1,"4",0,"0",20,0,0,"1","2","1","2","1",0,"1",533,2,1,0,1,661.121951219512,288.594975278672,-0.443950734401371
"13",1,"4",0,"0",21,0,0,"1","3","1","2","1",0,"1",332,2,1,0,0,632.522727272727,341.852510604124,-0.87910054175598
"13",1,"4",0,"0",22,0,0,"2","1","2","1","1",0,"1",1053,2,2,1,0,954.846153846154,603.717062453908,0.162582527906175
"13",1,"4",0,"0",23,0,0,"2","2","2","3","3",0,"3",629,2,2,0,0,740.380952380952,420.600555094037,-0.264814087932076
"13",1,"4",0,"0",24,0,0,"2","3","1","3","3",0,"3",1133,2,2,0,0,709.302325581395,422.823476331814,1.00206752495007
"13",1,"4",0,"0",25,0,0,"1","1","2","4","2",1,"1",613,1,2,1,0,913.844444444444,457.760504847218,-0.657209263924712
"13",1,"4",0,"0",26,0,0,"1","2","1","4","1",0,"1",469,1,2,0,1,745.227272727273,741.818189461302,-0.372365192241868
"13",1,"4",0,"0",27,0,0,"1","3","1","4","1",0,"1",477,1,2,0,0,585.826086956522,343.738227554233,-0.316595822730691
"13",1,"4",0,"0",28,0,0,"2","1","2","3","3",0,"3",580,2,1,1,0,969.093023255814,707.339745066093,-0.550079400980723
"13",1,"4",0,"0",29,0,0,"2","2","3","2","2",0,"2",468,2,1,0,0,661.121951219512,288.594975278672,-0.669179881018476
"13",1,"4",0,"0",30,0,0,"2","3","2","1","1",0,"1",1197,2,1,0,0,632.522727272727,341.852510604124,1.65123044359021
"13",1,"4",0,"0",31,0,0,"1","1","1","2","1",0,"1",2285,2,2,1,0,954.846153846154,603.717062453908,2.20327356783195
"13",1,"4",0,"0",32,0,0,"1","2","2","1","2",0,"2",1021,2,2,0,0,740.380952380952,420.600555094037,0.667186584088809
"13",1,"4",0,"0",33,0,0,"1","3","2","1","2",0,"2",1076,2,2,0,0,709.302325581395,422.823476331814,0.867259494671095
"13",1,"4",0,"0",34,0,0,"2","1","4","2","2",0,"2",1437,1,2,1,0,913.844444444444,457.760504847218,1.14285865647182
"13",1,"4",0,"0",35,0,0,"2","2","4","1","1",0,"1",620,1,2,0,0,745.227272727273,741.818189461302,-0.168811272770503
"13",1,"4",0,"0",36,0,0,"2","3","4","1","1",0,"1",317,1,2,0,0,585.826086956522,343.738227554233,-0.782066309206496
"13",1,"4",0,"0",37,0,0,"1","1","2","4","2",1,"1",948,1,1,1,0,785.052631578947,290.03587358439,0.561817979297794
"13",1,"4",0,"0",38,0,0,"1","2","1","4","1",0,"1",613,1,1,0,1,590.083333333333,219.340228217,0.104479998279178
"13",1,"4",0,"0",39,0,0,"1","3","2","4","2",0,"2",557,1,1,0,0,635.302325581395,643.027309457964,-0.121771384247117
"13",1,"4",0,"0",40,0,0,"2","1","4","1","1",0,"1",733,1,1,1,0,785.052631578947,290.03587358439,-0.179469632275684
"13",1,"4",0,"0",41,0,0,"2","2","4","2","2",1,"1",332,1,1,0,0,590.083333333333,219.340228217,-1.17663474425678
"13",1,"4",0,"0",42,0,0,"2","3","4","3","3",0,"3",773,1,1,0,1,635.302325581395,643.027309457964,0.214139698879471
"13",1,"4",0,"0",43,0,0,"1","1","3","4","3",0,"3",845,1,1,1,0,785.052631578947,290.03587358439,0.206689495613755
"13",1,"4",0,"0",44,0,0,"1","2","2","4","2",0,"2",685,1,1,0,0,590.083333333333,219.340228217,0.432737156509031
"13",1,"4",0,"0",45,0,0,"1","3","1","4","1",0,"1",340,1,1,0,0,635.302325581395,643.027309457964,-0.459237611277068
"13",1,"4",0,"0",46,0,0,"2","1","3","1","1",0,"1",573,2,1,1,0,969.093023255814,707.339745066093,-0.559975635497201
"13",1,"4",0,"0",47,0,0,"2","2","3","1","1",0,"1",485,2,1,0,0,661.121951219512,288.594975278672,-0.610273796518618
"13",1,"4",0,"0",48,0,0,"2","3","2","3","3",0,"3",1101,2,1,0,0,632.522727272727,341.852510604124,1.37040758278878
"13",1,"4",0,"0",49,0,0,"1","1","2","4","2",1,"1",637,1,2,1,0,913.844444444444,457.760504847218,-0.604780101194715
"13",1,"4",0,"0",50,0,0,"1","2","1","4","1",0,"1",717,1,2,0,1,745.227272727273,741.818189461302,-0.0380514701961823
"13",1,"4",0,"0",51,0,0,"1","3","1","4","1",0,"1",485,1,2,0,0,585.826086956522,343.738227554233,-0.2933222984069
"13",1,"4",0,"0",52,0,0,"2","1","4","2","2",0,"2",957,1,1,1,0,785.052631578947,290.03587358439,0.592848623503195
"13",1,"4",0,"0",53,0,0,"2","2","4","2","2",0,"2",285,1,1,0,0,590.083333333333,219.340228217,-1.39091372254571
"13",1,"4",0,"0",54,0,0,"2","3","4","2","2",0,"2",340,1,1,0,0,635.302325581395,643.027309457964,-0.459237611277068
"13",1,"4",0,"0",55,0,0,"1","1","2","4","2",1,"1",381,1,1,1,0,785.052631578947,290.03587358439,-1.39311260564249
"13",1,"4",0,"0",56,0,0,"1","2","1","4","1",0,"1",565,1,1,0,1,590.083333333333,219.340228217,-0.114358107207391
"13",1,"4",0,"0",57,0,0,"1","3","2","4","2",0,"2",573,1,1,0,0,635.302325581395,643.027309457964,-0.0968890817932953
"13",1,"4",0,"0",58,0,0,"2","1","2","1","1",0,"1",1061,2,1,1,0,969.093023255814,707.339745066093,0.12993328508014
"13",1,"4",0,"0",59,0,0,"2","2","3","2","2",0,"2",733,2,1,0,0,661.121951219512,288.594975278672,0.249062024420491
"13",1,"4",0,"0",60,0,0,"2","3","2","1","1",1,"2",420,2,1,0,0,632.522727272727,341.852510604124,-0.62167958602134
"13",1,"4",0,"0",61,0,0,"1","1","3","4","3",0,"3",1301,1,2,1,1,913.844444444444,457.760504847218,0.845760067668513
"13",1,"4",0,"0",62,0,0,"1","2","3","4","3",0,"3",469,1,2,0,0,745.227272727273,741.818189461302,-0.372365192241868
"13",1,"4",0,"0",63,0,0,"1","3","1","4","1",0,"1",1421,1,2,0,0,585.826086956522,343.738227554233,2.42968004747656
"13",1,"4",0,"0",64,0,0,"2","1","4","2","2",0,"2",772,1,1,1,0,785.052631578947,290.03587358439,-0.0450035073856115
"13",1,"4",0,"0",65,0,0,"2","2","4","2","2",0,"2",308,1,1,0,0,590.083333333333,219.340228217,-1.28605379700006
"13",1,"4",0,"0",66,0,0,"2","3","4","1","1",0,"1",557,1,1,0,0,635.302325581395,643.027309457964,-0.121771384247117
"13",1,"4",0,"0",67,0,0,"1","1","2","4","2",0,"2",661,1,1,1,0,785.052631578947,290.03587358439,-0.427714785918895
"13",1,"4",0,"0",68,0,0,"1","2","3","4","3",0,"3",604,1,1,0,0,590.083333333333,219.340228217,0.0634478535004461
"13",1,"4",0,"0",69,0,0,"1","3","2","4","2",0,"2",653,1,1,0,0,635.302325581395,643.027309457964,0.0275224304758111
"13",1,"4",0,"0",70,0,0,"2","1","4","2","2",0,"2",645,1,1,1,0,785.052631578947,290.03587358439,-0.482880375617387
"13",1,"4",0,"0",71,0,0,"2","2","4","3","3",0,"3",525,1,1,0,0,590.083333333333,219.340228217,-0.296723195112865
"13",1,"4",0,"0",72,0,0,"2","3","4","2","2",0,"2",548,1,1,0,0,635.302325581395,643.027309457964,-0.135767679377391
